prediction_method,iw_threshold,seed,n_source,n_target,n_val_source,n_val_target,h_val_acc,domain_log_odds_clipped_count,source_strength,domain_temperature,domain_source_prior,domain_target_prior,domain_cal_balanced_accuracy,domain_cal_brier,n_source_critic_train_region,n_target_critic_train_region,n_source_critic_select_region,n_target_critic_select_region,iw_error_contribution,target_residual_mass,n_source_a,n_source_b,n_target_a,n_target_b,status,estimate_kind,confidence_bound_available,epsilon,iw_weight_sum,iw_effective_n,iw_weight_max,iw_weight_p50,iw_weight_p95,residual_target_disagreement,residual_error_contribution,error_estimate_raw,accuracy_estimate_raw,lower_bound,output_clipped,critic_epoch,critic_repeat,critic_selection_score,critic_selection_source_disagreement,critic_selection_target_disagreement,dataset,shift,train_method,bound_strategy,dim,src_accuracy,h_full_acc,trg_accuracy,trg_eval_accuracy,split_file,run_id,bound_valid,bound_valid_eval,residual_source_error,residual_source_disagreement,residual_discrepancy,delta,error_upper_bound_raw,max_ts_agree_diff
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178304195404053,0.5,0.5,0.5528082847595215,0.2467149943113327,868.0,5224.0,426.0,2556.0,0.06379604051400597,0.5646646776495006,808.0,692.0,3356.0,4353.0,ok,plugin,False,,655.501220974037,786.8645698469157,0.9995261453460242,0.8325617547781374,0.9822118026478857,0.6953824948311509,0.19600448241189455,0.2598005229259005,0.7401994770740995,0.7401994770740995,False,49.0,18.0,0.2586071789264679,0.4530516564846039,0.7116588354110718,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.16473988439306358,0.5130057803468208,0.18237671448433013,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178304195404053,0.5,0.5,0.5528082847595215,0.2467149943113327,1781.0,4.0,891.0,7.0,0.1511342064518752,0.0014269036191464522,1491.0,9.0,7698.0,11.0,ok,plugin,False,,1486.1695365185456,1393.9527718318463,1.9852820271588376,0.9758782468538605,1.4963046223844838,0.9090909090909091,0.0012971851083149566,0.15243139156019014,0.8475686084398099,0.8475686084398099,False,49.0,23.0,0.6369292140007019,0.3630707859992981,1.0,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178304195404053,0.5,0.5,0.5528082847595215,0.2467149943113327,19.0,4.0,9.0,7.0,0.1511342064518752,0.0014269036191464522,1491.0,9.0,7698.0,11.0,ok,plugin,False,,1486.1695365185456,1393.9527718318463,1.9852820271588376,0.9758782468538605,1.4963046223844838,0.8181818181818182,0.0003747423646243208,0.1515089488164995,0.8484910511835004,0.8484910511835004,False,24.0,26.0,0.5555555820465088,0.4444444477558136,1.0,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.0,0.5555555555555556,0.26262626262626265,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178304195404053,0.5,0.5,0.5528082847595215,0.2467149943113327,,,,,0.1511342064518752,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1506.5923564339018,1391.412099766539,2.793648483380594,0.978475503946076,1.5203302267570726,,0.0,0.1511342064518752,0.8488657935481247,0.8488657935481247,False,,,,,,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2178304195404053,0.5,0.5,0.5528082847595215,0.2467149943113327,,,,,0.1511342064518752,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1506.5923564339018,1391.412099766539,2.793648483380594,0.978475503946076,1.5203302267570726,,0.0,0.1511342064518752,0.8488657935481247,0.8488657935481247,False,,,,,,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.3997185919858213,0.6002814080141787,0.5200385589622116,,49.0,15.0,0.24840158224105835,0.4144444465637207,0.662846028804779,entity30,1,ERM-aug-rand,logits,30,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.4799614410377884,0.2503852639771696
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,962.0,6520.0,486.0,3206.0,0.0357513473737189,0.7056686989233364,814.0,686.0,2269.0,5440.0,ok,plugin,False,,520.2346894495831,724.7239926488893,0.9978871076926018,0.645753328873613,0.9629477013344275,0.7560661764705883,0.5335322350499416,0.5692835824236605,0.4307164175763395,0.4307164175763395,False,48.0,5.0,0.471939355134964,0.2632446587085724,0.7351840138435364,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,838.0,6520.0,414.0,3206.0,0.0357513473737189,0.7056686989233364,814.0,686.0,2269.0,5440.0,ok,plugin,False,,520.2346894495831,724.7239926488893,0.9978871076926018,0.645753328873613,0.9629477013344275,0.6601102941176471,0.30637507861584684,0.3421264259895657,0.6578735740104342,0.6578735740104342,False,42.0,0.0,0.29410284757614136,0.35748791694641113,0.6515907645225525,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.21137026239067055,0.43731778425655976,0.22279250986108734,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,1650.0,1524.0,844.0,720.0,0.1444368940705167,0.15929433130107667,1391.0,109.0,6481.0,1228.0,ok,plugin,False,,1311.6678598344054,1147.3029368524208,1.996783977830077,0.9032859211879127,1.7501736170488735,0.7198697068403909,0.11467116357504216,0.2591080576455589,0.7408919423544411,0.7408919423544411,False,47.0,3.0,0.4432227313518524,0.26233282685279846,0.7055555582046509,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,150.0,1524.0,56.0,720.0,0.1444368940705167,0.15929433130107667,1391.0,109.0,6481.0,1228.0,ok,plugin,False,,1311.6678598344054,1147.3029368524208,1.996783977830077,0.9032859211879127,1.7501736170488735,0.6848534201954397,0.06963503875489271,0.21407193282540943,0.7859280671745905,0.7859280671745905,False,11.0,27.0,0.10496026277542114,0.5714285969734192,0.6763888597488403,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.28440366972477066,0.5321100917431193,0.15274332845232041,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,1799.0,14.0,899.0,5.0,0.19589419570983255,0.0015566221299779478,1500.0,0.0,7697.0,12.0,ok,plugin,False,,1588.1776391895937,1128.6853014241226,4.831095042619584,0.9457442913844962,2.180987099383497,0.6666666666666666,0.0010377480866519651,0.19693194379648452,0.8030680562035155,0.8030680562035155,False,10.0,1.0,0.6745122671127319,0.3254877030849457,1.0,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.4073610305786133,0.5,0.5,0.6058863401412964,0.23202481865882874,,,,,0.19589419570983255,0.0015566221299779478,1500.0,0.0,7697.0,12.0,unsupported_residual_source_region,plugin,False,,1588.1776391895937,1128.6853014241226,4.831095042619584,0.9457442913844962,2.180987099383497,,,,,,,,,,,,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,,,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.49152072801729957,0.5084792719827005,0.4282364229307334,,47.0,15.0,0.36977219581604004,0.2433333396911621,0.6131055355072021,entity30,1,ERM-aug-rand,features,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.5717635770692666,0.34218740000864784
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,947.0,6466.0,479.0,3175.0,0.037043461291285176,0.7039823582825269,810.0,690.0,2282.0,5427.0,ok,plugin,False,,532.0589985316583,729.6938850795189,0.9995632900044993,0.6613239621006146,0.9696509501153364,0.7873594988022848,0.5542871967829809,0.5913306580742661,0.4086693419257339,0.4086693419257339,False,49.0,13.0,0.5091146230697632,0.26190903782844543,0.7710236310958862,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,853.0,6466.0,421.0,3175.0,0.037043461291285176,0.7039823582825269,810.0,690.0,2282.0,5427.0,ok,plugin,False,,532.0589985316583,729.6938850795189,0.9995632900044993,0.6613239621006146,0.9696509501153364,0.6850930532522572,0.30170664440772216,0.3387501056990073,0.6612498943009927,0.6612498943009927,False,47.0,28.0,0.26892927289009094,0.40855106711387634,0.6774803400039673,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.2072463768115942,0.463768115942029,0.22132493731022823,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,1662.0,1380.0,842.0,666.0,0.14274827970669826,0.14476585808794915,1392.0,108.0,6593.0,1116.0,ok,plugin,False,,1325.4795943607394,1164.3119915607979,1.9985877402309797,0.9161227183790814,1.7169096879199681,0.7553763440860215,0.10935270463095083,0.2521009843376491,0.7478990156623508,0.7478990156623508,False,49.0,4.0,0.4610011875629425,0.2837435305118561,0.7447447180747986,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,138.0,1380.0,58.0,666.0,0.14274827970669826,0.14476585808794915,1392.0,108.0,6593.0,1116.0,ok,plugin,False,,1325.4795943607394,1164.3119915607979,1.9985877402309797,0.9161227183790814,1.7169096879199681,0.8145161290322581,0.05491416958533318,0.19766244929203144,0.8023375507079685,0.8023375507079685,False,6.0,17.0,0.16987675428390503,0.6379310488700867,0.8078078031539917,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.28703703703703703,0.7222222222222222,0.09229390681003591,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,1799.0,12.0,899.0,7.0,0.1928603607189294,0.0016863406408094434,1500.0,0.0,7696.0,13.0,ok,plugin,False,,1594.533724904225,1153.7088083335066,4.084711788550598,0.9533255580091147,2.1954049804493767,0.46153846153846156,0.0007783110649889739,0.19363867178391836,0.8063613282160816,0.8063613282160816,False,31.0,6.0,0.5963410139083862,0.2608018219470978,0.8571428656578064,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,2.7026443481445312,0.5,0.5,0.6055840253829956,0.2333078533411026,,,,,0.1928603607189294,0.0016863406408094434,1500.0,0.0,7696.0,13.0,unsupported_residual_source_region,plugin,False,,1594.533724904225,1153.7088083335066,4.084711788550598,0.9533255580091147,2.1954049804493767,,,,,,,,,,,,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,,,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.4939929033967263,0.5060070966032737,0.4257642475513066,,48.0,13.0,0.37374088168144226,0.2888889014720917,0.6626297831535339,entity30,1,ERM-aug-rand,PCA1,512,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.5742357524486934,0.34465957538807457
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,1037.0,6264.0,519.0,3097.0,0.03449263353536106,0.6836165520819821,855.0,645.0,2439.0,5270.0,ok,plugin,False,,521.0807302370843,749.1430601451756,0.999498495574251,0.6249902169654233,0.9561364800637359,0.7013282732447818,0.47943961603320795,0.513932249568569,0.486067750431431,0.486067750431431,False,49.0,12.0,0.531616747379303,0.17390473186969757,0.7055214643478394,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,763.0,6264.0,381.0,3097.0,0.03449263353536106,0.6836165520819821,855.0,645.0,2439.0,5270.0,ok,plugin,False,,521.0807302370843,749.1430601451756,0.999498495574251,0.6249902169654233,0.9561364800637359,0.6106261859582542,0.2711720218289103,0.3056646553642714,0.6943353446357285,0.6943353446357285,False,34.0,14.0,0.2293998897075653,0.39895012974739075,0.628350019454956,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.23255813953488372,0.44651162790697674,0.1641145580512775,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,1702.0,1266.0,832.0,603.0,0.1485262117991387,0.14152289531716175,1408.0,92.0,6618.0,1091.0,ok,plugin,False,,1276.553853598814,1136.6080259447697,1.9986870735920128,0.8491801739209293,1.714281286227275,0.7571035747021082,0.10714748994681542,0.2556737017459541,0.744326298254046,0.744326298254046,False,49.0,22.0,0.49635228514671326,0.27976712584495544,0.7761194109916687,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,98.0,1266.0,68.0,603.0,0.1485262117991387,0.14152289531716175,1408.0,92.0,6618.0,1091.0,ok,plugin,False,,1276.553853598814,1136.6080259447697,1.9986870735920128,0.8491801739209293,1.714281286227275,0.7781851512373968,0.05629078378180219,0.20481699558094088,0.7951830044190591,0.7951830044190591,False,38.0,6.0,0.3102867901325226,0.45588234066963196,0.7661691308021545,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.29347826086956524,0.6739130434782609,0.10427210775913598,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,1800.0,2.0,900.0,1.0,0.19306807314001231,0.00012971851083149564,1498.0,2.0,7708.0,1.0,ok,plugin,False,,1498.8318815326468,1123.1150383253266,4.732144601605461,0.8881669535251608,2.0959485248108423,0.0,0.0,0.19306807314001231,0.8069319268599877,0.8069319268599877,False,49.0,2.0,0.8070233464241028,0.19297665357589722,1.0,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.3535000085830688,0.5,0.5,0.6174653768539429,0.2316487580537796,0.0,2.0,0.0,1.0,0.19306807314001231,0.00012971851083149564,1498.0,2.0,7708.0,1.0,unsupported_critic_region,plugin,False,,1498.8318815326468,1123.1150383253266,4.732144601605461,0.8881669535251608,2.0959485248108423,,,,,,,,,,,,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,,,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.4627348932786824,0.5372651067213177,0.45702225766935056,,49.0,22.0,0.331434041261673,0.2455555498600006,0.5769895911216736,entity30,1,ERM-aug-rand,PCA4,128,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.5429777423306494,0.31340156527003066
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,1032.0,5932.0,497.0,2930.0,0.042196674881986564,0.643014658191724,864.0,636.0,2752.0,4957.0,ok,plugin,False,,572.8987204533382,780.6858019037646,0.9995790160834641,0.6872006186327169,0.9661038522446329,0.6544280815009078,0.42080684913737193,0.4630035240193585,0.5369964759806415,0.5369964759806415,False,48.0,6.0,0.43321919441223145,0.23230983316898346,0.6655290126800537,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,768.0,5932.0,403.0,2930.0,0.042196674881986564,0.643014658191724,864.0,636.0,2752.0,4957.0,ok,plugin,False,,572.8987204533382,780.6858019037646,0.9995790160834641,0.6872006186327169,0.9661038522446329,0.6054064958644342,0.2598734958975502,0.3020701707795368,0.6979298292204632,0.6979298292204632,False,48.0,22.0,0.2477070391178131,0.3598015010356903,0.6075085401535034,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.22012578616352202,0.42138364779874216,0.18402284806569202,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,1755.0,583.0,870.0,290.0,0.15549437532765362,0.05344402646257621,1453.0,47.0,7297.0,412.0,ok,plugin,False,,1355.0737479324334,1229.79432027219,1.9900318943957593,0.9070331602153398,1.660351965526283,0.7402912621359223,0.03956414580360618,0.1950585211312598,0.8049414788687402,0.8049414788687402,False,49.0,6.0,0.4536390006542206,0.32567134499549866,0.7793103456497192,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,45.0,583.0,30.0,290.0,0.15549437532765362,0.05344402646257621,1453.0,47.0,7297.0,412.0,ok,plugin,False,,1355.0737479324334,1229.79432027219,1.9900318943957593,0.9070331602153398,1.660351965526283,0.7621359223300971,0.016852366534832186,0.1723467418624858,0.8276532581375142,0.8276532581375142,False,37.0,7.0,0.4126436710357666,0.36666667461395264,0.7793103456497192,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.2978723404255319,0.7446808510638298,0.01745507126626733,,,
iw_overlap_critic,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,,,,,0.17715754581080015,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1463.9542392309882,1225.412283520049,3.060201273246588,0.9181427643617338,1.779531065231011,,0.0,0.17715754581080015,0.8228424541891999,0.8228424541891999,False,,,,,,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
iw_residual_dis2,5.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2061136960983276,0.5,0.5,0.5900551676750183,0.2374820113182068,,,,,0.17715754581080015,0.0,1500.0,0.0,7709.0,0.0,ok,plugin,False,,1463.9542392309882,1225.412283520049,3.060201273246588,0.9181427643617338,1.779531065231011,,0.0,0.17715754581080015,0.8228424541891999,0.8228424541891999,False,,,,,,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
dis2_reference,,0,6000,30828,1500,7709,0.8506666719913483,,,,,,,,,,,,,,,,,,ok,dis2_with_correction,True,0.0802428490519671,,,,,,,,0.40249560586570193,0.5975043941342981,0.517261545082331,,43.0,6.0,0.2807324230670929,0.273333340883255,0.5540657639503479,entity30,1,ERM-aug-rand,PCA16,32,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,0.01,0.48273845491766904,0.2531622778570502
iw_overlap_critic,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2241655588150024,0.5,0.5,0.5949745774269104,0.239211305975914,1051.0,5753.0,503.0,2876.0,0.04172928982429415,0.623686600077831,845.0,655.0,2901.0,4808.0,ok,plugin,False,,578.2767400780522,777.6719511666034,0.9978610042898576,0.7024334219080379,0.9745499922361386,0.829450915141431,0.5173174211960047,0.5590467110202988,0.4409532889797012,0.4409532889797012,False,49.0,19.0,0.3160436749458313,0.5194917917251587,0.83553546667099,entity30,1,ERM-aug-rand,PCA32,16,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,True,True,,,,,,
iw_residual_dis2,1.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2241655588150024,0.5,0.5,0.5949745774269104,0.239211305975914,749.0,5753.0,397.0,2876.0,0.04172928982429415,0.623686600077831,845.0,655.0,2901.0,4808.0,ok,plugin,False,,578.2767400780522,777.6719511666034,0.9978610042898576,0.7024334219080379,0.9745499922361386,0.757071547420965,0.19603932748378766,0.2377686173080818,0.7622313826919183,0.7622313826919183,False,48.0,4.0,0.14816266298294067,0.6070529222488403,0.755215585231781,entity30,1,ERM-aug-rand,PCA32,16,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,0.2183206106870229,0.6610687022900763,0.09600284513088875,,,
iw_overlap_critic,2.0,0,6000,30828,1500,7709,0.8506666666666667,0.0,1.0,1.2241655588150024,0.5,0.5,0.5949745774269104,0.239211305975914,1764.0,449.0,874.0,229.0,0.15783367758462113,0.040731612401089634,1466.0,34.0,7395.0,314.0,ok,plugin,False,,1388.4874942603453,1267.601095058759,1.9909798169621453,0.9243034912876438,1.6386347238001946,0.8439490445859873,0.03437540537034635,0.19220908295496747,0.8077909170450326,0.8077909170450326,False,49.0,15.0,0.27618783712387085,0.5666069388389587,0.8427947759628296,entity30,1,ERM-aug-rand,PCA32,16,0.85916668176651,0.85916668176651,0.559426486492157,0.5599948167800903,splits_entity30_ERM-aug-rand_1_0_b09dc755c62e.npz,b09dc755c62e,False,False,,,,,,
